age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income,capital_gain_log,capital_loss_log
33,private,some-college,10,married-civ-spouse,adm-clerical,husband,black,male,40,united-states,>50k,0.0,0.0
34,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k,0.0,0.0
44,local-gov,assoc-acdm,12,never-married,protective-serv,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
33,private,some-college,10,divorced,adm-clerical,unmarried,black,female,40,united-states,<=50k,0.0,0.0
72,local-gov,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,10,united-states,<=50k,7.736743682453495,0.0
19,private,hs-grad,9,never-married,sales,own-child,white,female,40,united-states,<=50k,0.0,0.0
59,private,assoc-voc,11,divorced,prof-specialty,not-in-family,white,female,36,united-states,<=50k,0.0,0.0
40,private,hs-grad,9,divorced,protective-serv,not-in-family,black,female,40,united-states,<=50k,0.0,0.0
35,private,hs-grad,9,divorced,prof-specialty,unmarried,white,female,40,united-states,<=50k,0.0,0.0
22,private,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,male,45,united-states,<=50k,0.0,0.0
41,private,masters,14,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
59,private,some-college,10,married-civ-spouse,tech-support,husband,white,male,50,united-states,>50k,0.0,0.0
50,private,12th,8,divorced,handlers-cleaners,unmarried,white,male,40,united-states,<=50k,0.0,0.0
21,private,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,female,10,united-states,<=50k,0.0,0.0
40,self-emp-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,<=50k,0.0,0.0
22,private,hs-grad,9,never-married,sales,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
43,private,5th-6th,3,separated,machine-op-inspct,not-in-family,white,female,40,mexico,<=50k,0.0,0.0
17,private,11th,7,never-married,transport-moving,own-child,white,female,16,united-states,<=50k,0.0,0.0
42,local-gov,7th-8th,4,divorced,other-service,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
37,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,black,male,40,united-states,>50k,0.0,0.0
43,private,5th-6th,3,married-civ-spouse,machine-op-inspct,husband,other,male,40,mexico,<=50k,0.0,0.0
46,private,9th,5,separated,craft-repair,unmarried,white,female,40,united-states,<=50k,0.0,0.0
50,local-gov,prof-school,15,married-civ-spouse,adm-clerical,husband,asian-pac-islander,male,40,laos,>50k,0.0,0.0
47,self-emp-not-inc,7th-8th,4,married-civ-spouse,sales,husband,white,male,40,puerto-rico,<=50k,0.0,0.0
31,private,hs-grad,9,never-married,farming-fishing,not-in-family,white,male,99,united-states,<=50k,7.97522083865341,0.0
33,private,7th-8th,4,married-civ-spouse,adm-clerical,husband,white,male,45,united-states,<=50k,0.0,0.0
27,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,>50k,8.895492631451633,0.0
59,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,35,united-states,<=50k,0.0,0.0
39,local-gov,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k,0.0,0.0
29,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
26,private,bachelors,13,widowed,exec-managerial,not-in-family,white,female,55,united-states,<=50k,0.0,0.0
24,private,hs-grad,9,never-married,craft-repair,own-child,white,male,40,united-states,<=50k,0.0,0.0
25,private,some-college,10,never-married,adm-clerical,not-in-family,white,male,40,united-states,<=50k,0.0,7.591357046698551
30,private,some-college,10,never-married,adm-clerical,other-relative,white,female,20,united-states,<=50k,0.0,0.0
52,state-gov,11th,7,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k,0.0,0.0
51,federal-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k,0.0,0.0
30,private,bachelors,13,never-married,sales,not-in-family,white,male,60,united-states,>50k,0.0,0.0
23,private,some-college,10,never-married,tech-support,own-child,white,male,60,united-states,<=50k,0.0,0.0
37,state-gov,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,45,united-states,<=50k,0.0,0.0
25,state-gov,some-college,10,married-civ-spouse,adm-clerical,husband,black,male,38,united-states,<=50k,0.0,0.0
49,self-emp-not-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,65,united-states,>50k,9.617470759403409,0.0
30,private,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,55,united-states,<=50k,0.0,0.0
40,private,some-college,10,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k,0.0,0.0
20,private,hs-grad,9,never-married,machine-op-inspct,other-relative,other,male,32,united-states,<=50k,0.0,0.0
35,self-emp-not-inc,assoc-voc,11,married-civ-spouse,farming-fishing,husband,white,male,55,united-states,<=50k,8.04044688130311,0.0
24,private,bachelors,13,never-married,exec-managerial,own-child,white,male,45,united-states,<=50k,0.0,0.0
32,private,hs-grad,9,separated,craft-repair,unmarried,black,male,40,united-states,<=50k,0.0,0.0
35,private,hs-grad,9,separated,other-service,own-child,black,female,30,united-states,<=50k,0.0,0.0
20,private,hs-grad,9,never-married,other-service,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
29,state-gov,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k,0.0,0.0
25,private,hs-grad,9,never-married,craft-repair,own-child,white,male,28,united-states,<=50k,0.0,0.0
50,local-gov,7th-8th,4,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k,0.0,0.0
24,private,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,50,united-states,<=50k,0.0,0.0
30,local-gov,hs-grad,9,divorced,protective-serv,own-child,white,female,32,united-states,<=50k,0.0,0.0
37,private,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,<=50k,0.0,0.0
50,private,hs-grad,9,married-civ-spouse,machine-op-inspct,wife,white,female,40,el-salvador,<=50k,8.051340933292979,0.0
20,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,30,united-states,<=50k,0.0,0.0
49,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,50,united-states,<=50k,8.519989278718239,0.0
55,private,7th-8th,4,married-civ-spouse,transport-moving,husband,white,male,50,united-states,<=50k,0.0,0.0
61,private,12th,8,widowed,machine-op-inspct,unmarried,white,female,40,italy,<=50k,0.0,0.0
22,private,hs-grad,9,married-spouse-absent,other-service,own-child,white,female,3,united-states,<=50k,0.0,0.0
23,private,assoc-acdm,12,never-married,adm-clerical,not-in-family,white,male,12,united-states,<=50k,0.0,0.0
43,private,hs-grad,9,never-married,prof-specialty,not-in-family,white,male,40,united-states,<=50k,8.444837529224097,0.0
39,private,bachelors,13,divorced,adm-clerical,not-in-family,asian-pac-islander,female,24,philippines,<=50k,0.0,0.0
21,private,some-college,10,never-married,sales,own-child,white,male,35,united-states,<=50k,0.0,0.0
52,self-emp-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k,0.0,0.0
30,private,assoc-voc,11,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k,8.310169021981912,0.0
42,private,bachelors,13,divorced,adm-clerical,unmarried,white,male,45,united-states,>50k,9.165656764349542,0.0
50,self-emp-not-inc,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,50,united-states,<=50k,0.0,0.0
51,self-emp-not-inc,assoc-acdm,12,divorced,exec-managerial,unmarried,white,female,99,united-states,<=50k,0.0,0.0
47,private,10th,6,divorced,exec-managerial,not-in-family,amer-indian-eskimo,female,45,united-states,<=50k,0.0,0.0
45,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k,0.0,0.0
48,federal-gov,some-college,10,widowed,other-service,unmarried,black,female,40,united-states,<=50k,0.0,0.0
36,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k,0.0,0.0
61,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k,0.0,0.0
72,private,bachelors,13,divorced,sales,not-in-family,white,male,30,united-states,<=50k,0.0,0.0
19,private,some-college,10,never-married,sales,own-child,white,female,15,united-states,<=50k,0.0,0.0
39,private,hs-grad,9,divorced,other-service,unmarried,amer-indian-eskimo,female,40,united-states,<=50k,8.83200393125627,0.0
24,private,11th,7,never-married,machine-op-inspct,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
44,private,some-college,10,married-spouse-absent,handlers-cleaners,unmarried,white,male,40,poland,<=50k,0.0,0.0
19,private,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,20,united-states,<=50k,0.0,0.0
20,private,hs-grad,9,never-married,sales,not-in-family,white,male,48,united-states,<=50k,0.0,0.0
23,private,hs-grad,9,never-married,craft-repair,own-child,white,female,40,united-states,<=50k,0.0,0.0
58,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,53,united-states,>50k,0.0,0.0
20,private,12th,8,never-married,craft-repair,own-child,white,male,40,united-states,<=50k,0.0,0.0
62,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,12,united-states,<=50k,0.0,0.0
25,private,hs-grad,9,never-married,adm-clerical,own-child,black,female,40,puerto-rico,<=50k,8.393216011596527,0.0
67,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,2,united-states,<=50k,0.0,0.0
37,local-gov,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,white,male,40,france,>50k,0.0,0.0
36,private,hs-grad,9,divorced,exec-managerial,own-child,white,female,40,united-states,<=50k,7.513163545234075,0.0
38,private,assoc-voc,11,separated,tech-support,unmarried,white,female,20,united-states,<=50k,0.0,0.0
23,private,hs-grad,9,divorced,other-service,unmarried,white,female,80,united-states,<=50k,0.0,0.0
28,private,hs-grad,9,married-civ-spouse,sales,wife,white,female,40,united-states,<=50k,0.0,0.0
25,private,hs-grad,9,divorced,exec-managerial,own-child,white,male,40,united-states,<=50k,0.0,0.0
41,self-emp-not-inc,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,55,united-states,>50k,9.617470759403409,0.0
63,private,bachelors,13,married-civ-spouse,sales,husband,white,male,40,united-states,>50k,0.0,7.522400231387125
60,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,30,united-states,<=50k,0.0,0.0
31,self-emp-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,<=50k,0.0,0.0
29,self-emp-not-inc,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,37,united-states,<=50k,0.0,0.0
37,private,bachelors,13,married-civ-spouse,exec-managerial,wife,white,female,45,united-states,>50k,8.94754601503218,0.0
51,private,9th,5,married-civ-spouse,sales,husband,white,male,40,united-states,<=50k,0.0,0.0
45,private,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k,8.895492631451633,0.0
27,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
18,private,some-college,10,never-married,other-service,own-child,white,male,20,united-states,<=50k,0.0,0.0
34,private,hs-grad,9,divorced,machine-op-inspct,unmarried,white,female,40,united-states,<=50k,0.0,0.0
66,self-emp-not-inc,doctorate,16,married-civ-spouse,sales,husband,white,male,25,united-states,>50k,0.0,7.774015077250727
36,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,35,united-states,<=50k,0.0,0.0
35,private,bachelors,13,divorced,exec-managerial,unmarried,white,female,40,united-states,<=50k,0.0,0.0
27,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,45,united-states,<=50k,0.0,0.0
29,private,some-college,10,divorced,exec-managerial,own-child,white,female,40,united-states,<=50k,7.513163545234075,0.0
25,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k,0.0,0.0
22,private,some-college,10,never-married,other-service,own-child,white,male,32,united-states,>50k,0.0,0.0
41,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,48,united-states,>50k,0.0,0.0
20,private,assoc-acdm,12,never-married,transport-moving,own-child,white,male,20,united-states,<=50k,0.0,0.0
52,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k,0.0,0.0
34,private,some-college,10,separated,other-service,unmarried,black,female,37,united-states,<=50k,0.0,0.0
44,private,prof-school,15,divorced,prof-specialty,not-in-family,white,male,45,united-states,>50k,0.0,0.0
50,private,masters,14,divorced,sales,not-in-family,white,female,40,united-states,>50k,0.0,0.0
49,self-emp-inc,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k,0.0,0.0
71,state-gov,prof-school,15,married-civ-spouse,other-service,husband,white,male,28,united-states,<=50k,0.0,0.0
20,private,hs-grad,9,never-married,other-service,other-relative,black,male,25,united-states,<=50k,0.0,0.0
59,self-emp-inc,hs-grad,9,married-civ-spouse,sales,husband,white,male,60,united-states,>50k,0.0,0.0
41,private,5th-6th,3,married-civ-spouse,farming-fishing,husband,white,male,40,mexico,<=50k,8.13505390861157,0.0
38,private,some-college,10,divorced,exec-managerial,not-in-family,white,female,42,united-states,<=50k,0.0,0.0
55,local-gov,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k,0.0,0.0
17,private,9th,5,never-married,other-service,unmarried,white,female,20,united-states,<=50k,0.0,0.0
45,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,55,united-states,>50k,0.0,0.0
43,self-emp-not-inc,hs-grad,9,divorced,craft-repair,unmarried,amer-indian-eskimo,male,30,united-states,<=50k,0.0,0.0
19,private,12th,8,never-married,other-service,own-child,white,male,25,united-states,<=50k,0.0,0.0
33,private,hs-grad,9,divorced,other-service,own-child,white,female,40,united-states,<=50k,0.0,0.0
63,private,hs-grad,9,never-married,exec-managerial,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
39,self-emp-not-inc,hs-grad,9,divorced,farming-fishing,not-in-family,white,male,50,united-states,>50k,9.06126014896203,0.0
34,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,40,united-states,<=50k,0.0,0.0
31,private,assoc-acdm,12,never-married,machine-op-inspct,unmarried,white,male,40,united-states,<=50k,0.0,0.0
21,private,12th,8,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
23,private,assoc-voc,11,never-married,adm-clerical,other-relative,white,female,36,united-states,<=50k,0.0,0.0
20,private,some-college,10,never-married,handlers-cleaners,own-child,white,female,8,united-states,<=50k,0.0,0.0
45,private,bachelors,13,divorced,sales,not-in-family,white,male,60,united-states,>50k,0.0,0.0
59,private,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,50,united-states,<=50k,0.0,0.0
58,private,masters,14,married-civ-spouse,exec-managerial,husband,white,male,40,greece,>50k,9.617470759403409,0.0
66,local-gov,hs-grad,9,widowed,adm-clerical,unmarried,white,female,35,united-states,>50k,0.0,0.0
37,private,assoc-voc,11,married-civ-spouse,prof-specialty,wife,white,female,35,united-states,>50k,0.0,7.543273346705446
29,private,some-college,10,divorced,craft-repair,own-child,white,male,40,united-states,<=50k,0.0,0.0
32,state-gov,bachelors,13,divorced,exec-managerial,not-in-family,asian-pac-islander,female,40,united-states,<=50k,0.0,0.0
39,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,50,united-states,>50k,0.0,7.551186867296149
57,private,hs-grad,9,widowed,exec-managerial,unmarried,white,female,45,united-states,<=50k,0.0,0.0
57,private,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k,0.0,0.0
50,self-emp-inc,hs-grad,9,married-spouse-absent,sales,not-in-family,white,male,60,united-states,<=50k,0.0,0.0
44,self-emp-inc,bachelors,13,married-civ-spouse,farming-fishing,husband,white,male,65,united-states,>50k,9.617470759403409,0.0
56,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,black,male,40,united-states,>50k,0.0,0.0
26,private,masters,14,never-married,exec-managerial,not-in-family,white,female,48,united-states,<=50k,0.0,0.0
26,self-emp-not-inc,assoc-voc,11,never-married,farming-fishing,own-child,white,male,65,united-states,<=50k,0.0,0.0
33,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k,0.0,0.0
36,self-emp-not-inc,assoc-voc,11,married-civ-spouse,farming-fishing,husband,white,male,60,united-states,>50k,0.0,0.0
